City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Nuqui,CO,2022-11-11 06:23:26,5.7125,-77.2708,75.22,91,80,2.39
280,Magadan,RU,2022-11-11 06:20:55,59.5667,150.8,2.55,77,34,8.75
281,Grindavik,IS,2022-11-11 06:23:26,63.8424,-22.4338,39.15,93,0,4.61
282,Narsaq,GL,2022-11-11 06:23:26,60.9167,-46.05,25.02,94,100,1.19
283,Wicklow,IE,2022-11-11 06:23:27,53.0,-6.4167,56.08,93,100,21.16
284,Sao Joao Da Barra,BR,2022-11-11 06:23:27,-21.6403,-41.0511,71.11,96,39,7.85
285,Yaan,NG,2022-11-11 06:23:27,7.3833,8.5667,74.05,86,100,5.12
286,Broken Hill,AU,2022-11-11 06:23:28,-31.95,141.4333,85.41,28,39,6.8
287,Batagay,RU,2022-11-11 06:23:28,67.6333,134.6333,-8.28,97,100,2.44
288,Yumen,CN,2022-11-11 06:23:29,40.2833,97.2,43.61,34,73,20.13
289,Plettenberg Bay,ZA,2022-11-11 06:23:29,-34.0527,23.3716,67.42,58,0,3.11
290,Ishigaki,JP,2022-11-11 06:23:30,24.3448,124.1572,82.53,89,75,6.91
291,Kousseri,CM,2022-11-11 06:23:30,12.0769,15.0306,75.16,29,47,9.22
292,Klaksvik,FO,2022-11-11 06:23:31,62.2266,-6.589,50.92,87,100,27.31
293,Garowe,SO,2022-11-11 06:23:31,8.4054,48.4845,77.92,56,10,12.88
294,Thompson,CA,2022-11-11 06:23:31,55.7435,-97.8558,-14.64,84,40,2.3
295,Westport,US,2022-11-11 06:23:32,41.1415,-73.3579,57.94,88,0,1.01
296,Cherdakly,RU,2022-11-11 06:23:32,54.3594,48.845,42.75,87,100,15.66
297,Iturama,BR,2022-11-11 06:23:33,-19.7281,-50.1956,73.4,62,16,5.28
298,North Bend,US,2022-11-11 06:23:33,43.4065,-124.2243,40.91,95,0,5.75
299,Bunda,TZ,2022-11-11 06:23:34,-2.05,33.8667,75.24,59,96,4.97
300,Tevaitoa,PF,2022-11-11 06:23:34,-16.7833,-151.5,78.15,81,29,8.39
301,Hasaki,JP,2022-11-11 06:23:35,35.7333,140.8333,68.29,63,5,14.92
302,Sioux Lookout,CA,2022-11-11 06:23:35,50.1001,-91.917,23.07,93,100,8.05
303,Kudahuvadhoo,MV,2022-11-11 06:23:35,2.6708,72.8944,79.99,78,83,11.81
304,Te Anau,NZ,2022-11-11 06:23:36,-45.4167,167.7167,70.93,52,57,2.8
305,Grand Forks,US,2022-11-11 06:23:36,47.9417,-97.4337,19.78,92,100,22.75
306,Onega,RU,2022-11-11 06:23:36,63.9061,38.1404,39.45,97,100,5.82
307,Solnechnyy,RU,2022-11-11 06:23:37,50.7214,136.6319,29.21,42,55,3.96
308,Belyy Yar,RU,2022-11-11 06:23:37,53.6039,91.3903,34.86,67,0,8.95
309,Bontang,ID,2022-11-11 06:23:38,0.1333,117.5,84.15,73,95,9.1
310,Port Hardy,CA,2022-11-11 06:23:38,50.6996,-127.4199,39.38,93,100,31.07
311,Churapcha,RU,2022-11-11 06:23:38,62.0025,132.4325,6.4,96,100,3.76
312,Bombay,IN,2022-11-11 06:21:36,19.0144,72.8479,89.49,30,6,10.36
313,Provideniya,RU,2022-11-11 06:23:39,64.3833,-173.3,17.87,76,55,9.01
314,Sur,OM,2022-11-11 06:23:39,22.5667,59.5289,83.25,51,5,4.0
315,Oriximina,BR,2022-11-11 06:23:40,-1.7656,-55.8661,74.05,71,66,3.11
316,San Antonio,US,2022-11-11 06:23:40,29.4241,-98.4936,72.27,88,0,10.36
317,Ringebu,NO,2022-11-11 06:23:40,61.5167,10.1667,40.59,99,100,3.15
318,Grand Gaube,MU,2022-11-11 06:23:41,-20.0064,57.6608,81.37,57,85,8.99
319,Aksha,RU,2022-11-11 06:23:41,50.2814,113.2867,30.49,38,17,14.27
320,Nioro,GM,2022-11-11 06:23:42,13.35,-15.75,71.11,93,11,4.03
321,Olinda,BR,2022-11-11 06:24:42,-8.0089,-34.8553,74.93,88,75,2.3
322,Goundam,ML,2022-11-11 06:24:42,16.4145,-3.6708,72.23,12,0,5.53
323,Petropavlovsk-Kamchatskiy,RU,2022-11-11 06:20:53,53.0452,158.6483,34.39,51,40,20.13
324,Scarborough,GB,2022-11-11 06:21:44,54.2797,-0.4044,57.65,84,100,8.99
325,Hambantota,LK,2022-11-11 06:24:43,6.1241,81.1185,86.34,74,40,6.91
326,Tabas,IR,2022-11-11 06:24:43,33.5959,56.9244,66.63,24,100,0.51
327,Esik,KZ,2022-11-11 06:24:43,43.3552,77.4525,38.62,49,45,2.93
328,Mecca,SA,2022-11-11 06:24:44,21.4267,39.8261,83.01,55,15,2.95
329,Port Blair,IN,2022-11-11 06:24:44,11.6667,92.75,86.04,70,40,8.05
330,At-Bashi,KG,2022-11-11 06:24:45,41.1702,75.8106,25.48,45,85,0.54
331,Luderitz,NA,2022-11-11 06:24:45,-26.6481,15.1594,60.17,69,20,10.04
332,San Jose,US,2022-11-11 06:24:45,37.3394,-121.895,50.97,81,40,3.44
333,La Baule-Escoublac,FR,2022-11-11 06:24:46,47.2922,-2.364,47.86,95,100,6.91
334,Orocue,CO,2022-11-11 06:24:46,4.7912,-71.3354,75.33,90,72,3.44
335,Porangatu,BR,2022-11-11 06:24:47,-13.4408,-49.1486,70.36,91,99,3.06
336,Timbiqui,CO,2022-11-11 06:24:47,2.7717,-77.6654,72.64,95,97,2.91
337,Anori,BR,2022-11-11 06:24:47,-3.7728,-61.6442,75.67,86,99,1.74
338,Richards Bay,ZA,2022-11-11 06:24:48,-28.783,32.0377,71.91,79,81,5.86
339,Khani,GE,2022-11-11 06:24:48,41.9563,42.9566,45.97,71,31,1.86
340,Niksic,ME,2022-11-11 06:24:48,42.7731,18.9445,55.26,88,70,6.35
341,Shanhetun,CN,2022-11-11 06:24:49,44.7,127.2,51.96,75,100,15.32
342,Alim,PH,2022-11-11 06:24:49,9.5649,122.4876,87.06,68,72,7.58
343,Wekiva Springs,US,2022-11-11 06:24:50,28.6986,-81.4256,74.25,95,82,1.99
344,Raudeberg,NO,2022-11-11 06:24:50,61.9875,5.1352,52.47,41,100,25.5
345,Abha,SA,2022-11-11 06:24:50,18.2164,42.5053,66.45,26,0,4.61
346,Nome,US,2022-11-11 06:24:51,64.5011,-165.4064,26.67,86,0,9.22
347,Krasnogvardeyskiy,RU,2022-11-11 06:22:08,57.3793,62.3195,34.88,98,100,9.19
348,Mabaruma,GY,2022-11-11 06:24:51,8.2,-59.7833,71.91,99,94,2.01
349,Isla Mujeres,MX,2022-11-11 06:24:51,21.2311,-86.731,73.45,72,1,2.21
350,Sterlibashevo,RU,2022-11-11 06:24:52,53.4376,55.2578,35.8,95,100,15.37
351,Abnub,EG,2022-11-11 06:24:52,27.2696,31.1511,63.86,46,0,5.01
352,Pachino,IT,2022-11-11 06:23:00,36.7186,15.0907,63.75,78,100,7.96
353,Camana,PE,2022-11-11 06:24:52,-16.6228,-72.7111,64.17,90,30,5.91
354,Coahuayana,MX,2022-11-11 06:24:53,18.7333,-103.6833,76.69,90,84,1.48
355,Lakatoro,VU,2022-11-11 06:24:53,-16.0999,167.4164,82.69,78,45,10.11
356,Novi Pazar,RS,2022-11-11 06:24:53,43.1367,20.5122,50.05,88,98,3.53
357,Svetlogorsk,BY,2022-11-11 06:24:54,52.6333,29.7333,45.73,93,100,4.65
358,Inuvik,CA,2022-11-11 06:24:54,68.3499,-133.7218,16.66,86,100,4.61
359,Buala,SB,2022-11-11 06:24:54,-8.145,159.5921,79.81,86,100,8.19
360,Oblivskaya,RU,2022-11-11 06:24:55,48.5362,42.5014,40.24,69,5,6.67
361,Uruzgan,AF,2022-11-11 06:24:55,32.8333,66.0,56.34,39,0,1.3
362,Eureka,US,2022-11-11 06:24:56,40.8021,-124.1637,40.93,97,100,3.27
363,Pitsunda,GE,2022-11-11 06:24:56,43.1592,40.3378,51.98,59,32,8.19
364,San Cristobal,VE,2022-11-11 06:24:56,7.7669,-72.225,63.82,97,91,2.53
365,Panzhihua,CN,2022-11-11 06:25:10,26.5851,101.7128,75.42,39,2,0.85
366,Horasan,TR,2022-11-11 06:25:57,40.0458,42.1728,42.6,77,96,1.99
367,Brownsville,US,2022-11-11 06:22:04,25.9018,-97.4975,71.96,88,0,5.75
368,Pavino,RU,2022-11-11 06:25:57,59.1139,46.1414,42.89,97,100,6.29
369,Kibre Mengist,ET,2022-11-11 06:25:57,5.8833,38.9833,65.79,74,91,6.08
370,Charleville-Mezieres,FR,2022-11-11 06:25:58,49.7667,4.7167,45.77,93,70,3.94
371,Henties Bay,NA,2022-11-11 06:25:58,-22.116,14.2845,59.32,86,5,5.86
372,Sitka,US,2022-11-11 06:25:58,57.0531,-135.33,39.09,87,100,0.0
373,Hudson Bay,CA,2022-11-11 06:25:59,52.85,-102.3842,0.97,97,56,1.99
374,Bosaso,SO,2022-11-11 06:25:59,11.2842,49.1816,80.58,74,20,8.05
375,Coihaique,CL,2022-11-11 06:22:29,-45.5752,-72.0662,50.61,81,100,3.44
376,Bilibino,RU,2022-11-11 06:25:59,68.0546,166.4372,-10.07,100,100,1.5
377,Vestmannaeyjar,IS,2022-11-11 06:26:00,63.4427,-20.2734,45.57,85,100,13.02
378,San Rafael,AR,2022-11-11 06:26:00,-34.6177,-68.3301,61.0,80,100,10.49
379,Dingle,PH,2022-11-11 06:26:00,10.9995,122.6711,84.81,74,68,13.2
380,Fairmount,US,2022-11-11 06:26:01,43.0473,-76.2385,60.89,73,75,8.99
381,Santa Vitoria Do Palmar,BR,2022-11-11 06:23:52,-33.5189,-53.3681,61.47,95,88,8.08
382,Puerto Escondido,MX,2022-11-11 06:26:01,15.85,-97.0667,78.19,83,11,3.06
383,Glazunovka,RU,2022-11-11 06:26:01,52.4986,36.3275,39.2,87,100,9.91
384,Kaeo,NZ,2022-11-11 06:26:02,-35.1,173.7833,69.33,89,10,6.96
385,Qiongshan,CN,2022-11-11 06:26:02,20.0058,110.3542,78.78,78,75,15.66
386,Madingou,CG,2022-11-11 06:26:02,-4.1536,13.55,69.98,97,100,1.81
387,Porto Velho,BR,2022-11-11 06:26:03,-8.7619,-63.9039,75.25,94,0,0.0
388,Tuatapere,NZ,2022-11-11 06:26:03,-46.1333,167.6833,60.91,64,8,5.53
389,Xuddur,SO,2022-11-11 06:26:04,4.1213,43.8894,78.89,57,99,17.05
390,Mayo,US,2022-11-11 06:26:04,38.8876,-76.5119,62.55,91,0,4.61
391,Port Lincoln,AU,2022-11-11 06:26:05,-34.7333,135.8667,64.54,63,61,14.12
392,Faya,SA,2022-11-11 06:26:05,18.3851,42.4509,66.72,40,15,0.92
393,Bogande,BF,2022-11-11 06:26:06,12.9714,-0.1436,74.25,24,48,3.89
394,Hirekerur,IN,2022-11-11 06:26:06,14.4667,75.3833,80.71,54,53,15.28
395,Maragogi,BR,2022-11-11 06:24:14,-9.0122,-35.2225,74.1,92,8,2.59
396,Akhalgori,GE,2022-11-11 06:26:07,42.126,44.4833,45.68,65,19,3.76
397,Fort Nelson,CA,2022-11-11 06:26:07,58.8053,-122.7002,7.95,92,75,3.44
398,Launceston,AU,2022-11-11 06:26:08,-41.45,147.1667,71.24,69,75,17.27
399,Aasiaat,GL,2022-11-11 06:26:08,68.7098,-52.8699,7.5,95,100,5.86
400,Mackay,AU,2022-11-11 06:25:40,-21.15,149.2,81.68,57,3,12.84
401,Ancona,IT,2022-11-11 06:26:09,43.55,13.1667,58.84,94,75,3.44
402,Yangambi,CD,2022-11-11 06:26:09,0.8102,24.4336,69.12,99,100,2.37
403,Byron Bay,AU,2022-11-11 06:26:10,-28.65,153.6167,74.95,59,47,12.71
404,Burnie,AU,2022-11-11 06:26:10,-41.0667,145.9167,69.94,62,95,9.1
405,Oktyabrskiy,RU,2022-11-11 06:26:11,54.4815,53.471,37.56,90,100,13.0
406,Kintinku,TZ,2022-11-11 06:26:11,-5.8833,35.2333,78.04,53,78,4.41
407,Diffa,NE,2022-11-11 06:26:11,13.3154,12.6113,73.42,35,50,8.97
408,Aranos,NA,2022-11-11 06:26:12,-24.1333,19.1167,75.81,35,40,13.89
409,Ewa Beach,US,2022-11-11 06:26:12,21.3156,-158.0072,76.98,66,0,6.91
410,Bengkulu,ID,2022-11-11 06:26:13,-3.8004,102.2655,75.81,93,100,2.33
411,Muzhi,RU,2022-11-11 06:27:14,65.3667,64.6667,20.88,96,93,2.44
412,Zaraysk,RU,2022-11-11 06:27:14,54.7653,38.8836,40.96,91,100,11.52
413,Katobu,ID,2022-11-11 06:27:15,-4.9408,122.5276,82.4,79,71,3.62
414,Mafinga,TZ,2022-11-11 06:27:15,-7.25,35.0667,77.74,52,89,3.58
415,Bridlington,GB,2022-11-11 06:27:15,54.0831,-0.1919,58.01,84,100,17.0
416,Kolvereid,NO,2022-11-11 06:27:16,64.8655,11.6047,49.23,84,88,28.54
417,Tayu,ID,2022-11-11 06:27:16,-6.5397,111.0518,88.74,60,100,2.77
418,Hami,CN,2022-11-11 06:27:17,42.8,93.45,43.65,30,31,4.14
419,Bac,RS,2022-11-11 06:27:17,45.3919,19.2367,41.0,90,58,6.71
420,Chimbote,PE,2022-11-11 06:27:17,-9.0853,-78.5783,61.16,91,31,6.11
421,Ambulu,ID,2022-11-11 06:27:18,-8.345,113.6058,83.52,76,99,6.31
422,Viedma,AR,2022-11-11 06:27:18,-40.8135,-62.9967,53.26,87,46,5.66
423,Kailua,US,2022-11-11 06:27:19,21.4022,-157.7394,77.02,74,4,3.0
424,Whithorn,JM,2022-11-11 06:27:20,18.2604,-78.0378,74.46,92,39,2.95
425,Almaznyy,RU,2022-11-11 06:27:20,48.0448,40.045,39.31,82,38,5.84
426,Maues,BR,2022-11-11 06:27:20,-3.3836,-57.7186,73.63,82,80,2.66
427,Alyangula,AU,2022-11-11 06:27:21,-13.8483,136.4192,86.16,67,47,16.06
428,Prijedor,BA,2022-11-11 06:27:21,44.9814,16.7131,40.68,97,40,1.5
429,Kaili,ID,2022-11-11 06:27:21,-3.4626,120.2147,78.03,79,86,3.38
430,Carauari,BR,2022-11-11 06:27:22,-4.8828,-66.8958,71.64,97,37,2.48
431,Neepawa,CA,2022-11-11 06:27:22,50.2289,-99.4664,18.0,91,100,16.04
432,Atbasar,KZ,2022-11-11 06:27:22,51.8,68.3333,31.3,94,100,15.37
433,Ivanteyevka,RU,2022-11-11 06:27:22,55.9711,37.9208,46.35,94,100,8.39
434,Menongue,AO,2022-11-11 06:27:23,-14.6585,17.691,67.35,77,74,6.58
435,Rincon,US,2022-11-11 06:27:23,32.296,-81.2354,71.94,94,40,14.97
436,Male,MV,2022-11-11 06:27:24,4.1748,73.5089,85.95,74,75,6.91
437,Anadyr,RU,2022-11-11 06:27:24,64.75,177.4833,-1.7,84,0,6.71
438,Frontera,MX,2022-11-11 06:27:24,26.9333,-101.45,73.33,73,46,3.0
439,Banda Aceh,ID,2022-11-11 06:27:25,5.5577,95.3222,78.12,85,100,9.64
440,Hohhot,CN,2022-11-11 06:25:30,40.8106,111.6522,44.89,81,75,20.13
441,Guerrero Negro,MX,2022-11-11 06:27:25,27.9769,-114.0611,63.43,52,2,12.15
442,Jambi,ID,2022-11-11 06:27:25,-1.6,103.6167,86.0,70,99,1.74
443,Sofia,BG,2022-11-11 06:27:12,42.6975,23.3242,51.28,92,100,5.99
444,Jalu,LY,2022-11-11 06:27:26,29.0331,21.5482,59.31,59,0,6.67
445,Beian,NO,2022-11-11 06:27:26,63.6559,9.5683,51.01,87,75,16.11
446,Mananjary,MG,2022-11-11 06:27:26,-21.2167,48.3333,80.64,63,40,7.43
447,Raposa,BR,2022-11-11 06:27:27,-6.5167,-44.1833,71.8,77,25,1.88
448,Ust-Ishim,RU,2022-11-11 06:27:27,57.6935,71.1665,32.45,91,100,4.23
449,Safaga,EG,2022-11-11 06:27:28,26.7292,33.9365,72.03,49,0,11.86
450,Gap,FR,2022-11-11 06:27:28,44.6667,6.0,28.83,82,4,5.03
451,Kapuskasing,CA,2022-11-11 06:27:28,49.4169,-82.4331,24.89,93,100,16.11
452,Kadugannawa,LK,2022-11-11 06:27:29,7.2547,80.5242,80.37,63,98,4.09
453,Sobolevo,RU,2022-11-11 06:27:29,54.4299,31.8996,45.57,97,100,5.44
454,Auki,SB,2022-11-11 06:27:30,-8.7676,160.7034,78.39,89,100,6.87
455,Stony Plain,CA,2022-11-11 06:27:30,53.5334,-114.0021,2.71,92,0,0.0
456,Kismayo,SO,2022-11-11 06:27:30,-0.3582,42.5454,82.0,70,98,11.83
457,Ouegoa,NC,2022-11-11 06:27:31,-20.35,164.4333,76.95,69,100,4.36
458,Quang Ngai,VN,2022-11-11 06:27:31,15.1167,108.8,83.08,71,84,8.05
459,Cherskiy,RU,2022-11-11 06:27:31,68.75,161.3,-7.4,99,100,2.66
460,Savannakhet,LA,2022-11-11 06:28:32,16.566,104.751,90.99,46,79,7.29
461,Umm Lajj,SA,2022-11-11 06:28:32,25.0213,37.2685,76.28,55,77,7.63
462,Taylorville,US,2022-11-11 06:28:32,39.5489,-89.2945,58.78,87,40,5.75
463,Inhambane,MZ,2022-11-11 06:28:33,-23.865,35.3833,82.38,69,40,3.44
464,Thinadhoo,MV,2022-11-11 06:28:33,0.5333,72.9333,81.97,75,69,14.83
465,Tisul,RU,2022-11-11 06:28:34,55.7611,88.3122,32.77,75,100,13.35
466,Margate,GB,2022-11-11 06:28:34,51.3813,1.3862,57.31,87,100,5.99
467,Vaitape,PF,2022-11-11 06:28:34,-16.5167,-151.75,78.46,80,19,6.33
468,Svetlyy,RU,2022-11-11 06:28:35,54.675,20.1347,50.97,87,97,15.97
469,Jurado,CO,2022-11-11 06:28:35,7.1053,-77.7641,73.99,94,91,0.67
470,Havre-Saint-Pierre,CA,2022-11-11 06:28:35,50.2334,-63.5986,37.76,75,100,6.91
471,Fairbanks,US,2022-11-11 06:28:36,64.8378,-147.7164,17.22,86,100,5.75
472,Balkhash,KZ,2022-11-11 06:28:36,46.844,74.9804,30.81,93,100,6.71
473,Camacha,PT,2022-11-11 06:28:36,33.0833,-16.3333,62.02,82,20,2.3
474,Bintulu,MY,2022-11-11 06:28:37,3.1667,113.0333,86.41,79,40,4.61
475,Anito,PH,2022-11-11 06:28:37,12.4497,125.2886,83.41,82,96,7.7
476,Kharitonovo,RU,2022-11-11 06:28:37,61.4009,47.4978,39.67,98,100,6.13
477,Olenino,RU,2022-11-11 06:28:38,56.2092,33.4889,43.5,98,100,5.99
478,Dasoguz,TM,2022-11-11 06:28:38,41.8363,59.9666,39.15,65,75,11.5
479,Bud,US,2022-11-11 06:28:38,39.447,-86.1758,58.14,71,100,5.7
480,Pangody,RU,2022-11-11 06:28:39,65.85,74.4859,11.17,95,100,11.9
481,Walvis Bay,NA,2022-11-11 06:28:39,-22.9575,14.5053,58.15,88,100,6.91
482,Vanderhoof,CA,2022-11-11 06:28:40,54.0166,-124.0198,10.87,98,100,2.21
483,Rocky Mountain House,CA,2022-11-11 06:28:40,52.3668,-114.9188,-2.09,78,26,1.14
484,Malakal,SS,2022-11-11 06:28:40,9.5334,31.6605,78.75,25,100,8.37
485,Dareda,TZ,2022-11-11 06:28:41,-4.2167,35.55,66.34,72,88,7.63
486,Luyang,CN,2022-11-11 06:28:41,27.6239,110.0989,85.03,41,62,7.67
487,Lubao,PH,2022-11-11 06:28:42,14.9167,120.55,89.31,64,51,12.03
488,Eltham,NZ,2022-11-11 06:28:42,-39.4292,174.3,62.69,89,100,4.12
489,Mayumba,GA,2022-11-11 06:28:42,-3.432,10.6554,75.31,87,99,4.41
490,Kieta,PG,2022-11-11 06:28:43,-6.2167,155.6333,81.54,81,100,2.46
491,Luocheng,CN,2022-11-11 06:28:43,29.3848,104.0286,72.72,61,75,2.8
492,Siparia,TT,2022-11-11 06:28:43,10.1333,-61.5,75.81,96,100,1.01
493,Laguna,US,2022-11-11 06:28:43,38.421,-121.4238,47.17,88,0,0.0
494,Husavik,IS,2022-11-11 06:28:44,66.0449,-17.3389,38.1,98,100,18.3
495,Quetta,PK,2022-11-11 06:28:44,30.199,67.0097,59.83,37,3,6.78
496,Selfoss,IS,2022-11-11 06:28:44,63.9331,-20.9971,39.04,84,100,7.72
497,Lagos,NG,2022-11-11 06:24:56,6.5833,3.75,75.52,92,78,1.52
498,Villagarzon,CO,2022-11-11 06:28:45,1.0375,-76.6267,69.76,91,97,4.99
499,Asilah,MA,2022-11-11 06:28:45,35.465,-6.0348,67.96,81,0,11.52
500,Ostrovnoy,RU,2022-11-11 06:28:46,68.0531,39.5131,33.71,89,100,10.11
501,Kondopoga,RU,2022-11-11 06:28:46,62.2057,34.2614,46.08,92,87,7.63
502,Udachnyy,RU,2022-11-11 06:28:46,66.4167,112.4,-15.57,98,74,4.59
503,Ulaanbaatar,MN,2022-11-11 06:23:53,47.9077,106.8832,24.93,63,0,4.47
504,Namibe,AO,2022-11-11 06:28:47,-15.1961,12.1522,64.98,79,66,5.64
505,Zyryanka,RU,2022-11-11 06:28:47,65.75,150.85,-19.97,100,96,3.51
506,Krasnoborsk,RU,2022-11-11 06:28:47,61.5598,45.934,41.11,96,100,5.32
507,Padang,ID,2022-11-11 06:28:48,-0.9492,100.3543,80.65,82,94,4.25
508,Nampula,MZ,2022-11-11 06:29:48,-15.1165,39.2666,82.35,54,20,14.97
509,Los Llanos De Aridane,ES,2022-11-11 06:29:49,28.6585,-17.9182,65.95,63,75,6.91
510,Kulhudhuffushi,MV,2022-11-11 06:29:49,6.6221,73.07,81.66,70,93,4.92
511,Asau,RO,2022-11-11 06:29:49,46.4333,26.4,47.32,89,100,4.5
512,Kirksville,US,2022-11-11 06:29:50,40.1948,-92.5833,35.55,95,100,19.57
513,Okha,RU,2022-11-11 06:29:51,53.5739,142.9478,29.32,70,100,19.44
514,Naryan-Mar,RU,2022-11-11 06:29:52,67.6713,53.087,21.04,97,87,6.08
515,Vyartsilya,RU,2022-11-11 06:29:52,62.1764,30.693,46.62,100,94,11.25
516,Bissora,GW,2022-11-11 06:29:52,12.2231,-15.4475,68.86,91,2,3.67
517,Mafeteng,LS,2022-11-11 06:29:53,-29.823,27.2374,62.2,69,99,21.63
518,Tashtyp,RU,2022-11-11 06:29:53,52.7939,89.8983,31.15,59,100,2.77
519,Lalsk,RU,2022-11-11 06:29:53,60.7415,47.5862,42.93,97,100,7.23
520,Devonport,AU,2022-11-11 06:29:53,-41.1667,146.35,70.02,73,83,9.37
521,Thayetmyo,MM,2022-11-11 06:29:54,19.3167,95.1833,88.93,42,43,5.21
522,Rio Verde De Mato Grosso,BR,2022-11-11 06:29:54,-18.9181,-54.8442,78.01,47,36,5.17
523,Skjervoy,NO,2022-11-11 06:29:54,70.0311,20.9714,33.8,69,52,17.07
524,Coos Bay,US,2022-11-11 06:25:01,43.3665,-124.2179,40.98,95,0,5.75
525,Murree,PK,2022-11-11 06:29:55,33.9073,73.393,50.25,28,1,1.36
526,Sampit,ID,2022-11-11 06:29:55,-2.5333,112.95,84.22,81,100,1.63
527,Ouesso,CG,2022-11-11 06:29:56,1.6136,16.0517,71.01,91,98,2.62
528,Codrington,AU,2022-11-11 06:29:56,-38.2667,141.9667,59.13,86,100,13.38
529,Khandyga,RU,2022-11-11 06:29:57,62.6667,135.6,1.63,98,100,1.7
530,Iwanai,JP,2022-11-11 06:29:57,42.9744,140.5089,45.28,55,18,4.36
531,Lima,PE,2022-11-11 06:29:24,-12.0432,-77.0282,61.05,86,100,11.5
532,Cacahuatepec,MX,2022-11-11 06:29:57,16.8861,-99.6106,78.37,91,43,2.73
533,Chino Valley,US,2022-11-11 06:29:58,34.7575,-112.4538,40.42,58,0,3.44
534,Sinnamary,GF,2022-11-11 06:29:58,5.3833,-52.95,76.84,88,30,6.38
535,Sarangani,PH,2022-11-11 06:29:59,5.4033,125.4636,82.83,76,100,14.18
536,Kloulklubed,PW,2022-11-11 06:29:59,7.0419,134.2556,82.9,74,96,10.38
537,Manassas,US,2022-11-11 06:29:59,38.751,-77.4753,62.19,81,100,3.44
538,Hofn,IS,2022-11-11 06:30:00,64.2539,-15.2082,43.32,81,99,1.86
539,Constitucion,CL,2022-11-11 06:30:01,-35.3333,-72.4167,50.4,92,0,7.92
540,Broome,US,2022-11-11 06:30:02,42.2506,-75.833,55.85,83,0,8.05
541,Turukhansk,RU,2022-11-11 06:30:02,65.8167,87.9833,2.37,90,100,12.46
542,Ahualulco,MX,2022-11-11 06:30:03,22.4,-101.1667,55.22,39,0,5.06
543,Yining,CN,2022-11-11 06:30:03,29.0361,114.5636,84.2,45,21,3.13
544,Zalesovo,RU,2022-11-11 06:30:04,53.9939,84.7431,31.17,93,100,13.33
545,Chatham,GB,2022-11-11 06:30:04,51.3789,0.5279,59.2,73,100,8.01
546,Harper,LR,2022-11-11 06:30:05,4.375,-7.7169,76.8,86,97,6.42
547,Mulanje,MW,2022-11-11 06:30:05,-16.0316,35.5,83.46,53,99,3.2
548,Shingu,JP,2022-11-11 06:30:06,33.7333,135.9833,65.93,67,2,4.94
549,Pedasi,PA,2022-11-11 06:30:06,7.5333,-80.0333,76.06,88,100,10.31
550,Hopewell,US,2022-11-11 06:30:07,37.3043,-77.2872,64.92,90,100,7.63
551,Tukums,LV,2022-11-11 06:30:07,56.9669,23.1553,49.35,90,100,13.51
552,Lubango,AO,2022-11-11 06:30:08,-14.9172,13.4925,68.29,26,31,3.71
553,Pochutla,MX,2022-11-11 06:31:08,15.7432,-96.4661,74.82,87,8,3.71
554,Drayton Valley,CA,2022-11-11 06:31:09,53.2168,-114.9854,0.57,99,54,5.06
555,Vilyuysk,RU,2022-11-11 06:31:09,63.7553,121.6247,3.92,91,100,9.24
556,Maharajganj,IN,2022-11-11 06:31:09,27.1333,83.5667,81.57,40,0,7.4
557,Ejea De Los Caballeros,ES,2022-11-11 06:31:10,42.1263,-1.1372,41.22,76,17,5.57
558,Termiz,UZ,2022-11-11 06:31:10,37.2242,67.2783,50.09,57,0,6.91
559,Curup,ID,2022-11-11 06:31:10,-3.4667,102.5333,70.95,93,100,2.77
